order_id,customer_id,product_id,order_date,quantity,price
835,506,389,2023-03-28,2,394.13
836,733,655,2023-05-22,2,668.48
837,725,566,2023-05-14,3,679.1
838,853,490,2023-10-06,2,433.45
839,424,562,2023-05-06,1,350.95
840,407,603,2023-11-12,4,937.06
841,568,258,2023-05-21,2,800.48
842,390,209,2023-12-22,2,158.74
843,342,504,2023-04-13,2,163.89
844,946,315,2023-08-14,2,926.42
845,614,410,2023-03-04,1,127.34
846,933,241,2023-10-21,1,704.0
847,493,504,2023-11-02,3,265.42
848,192,373,2023-09-11,4,83.43
849,499,434,2023-06-29,3,106.66
850,822,481,2023-02-09,3,404.85
851,712,572,2023-09-21,2,123.71
852,233,278,2023-07-08,4,616.81
853,945,308,2023-01-08,2,664.89
854,227,481,2023-04-14,1,404.8
855,371,603,2023-08-13,3,755.73
856,139,239,2023-02-03,4,515.54
857,856,319,2023-08-24,1,458.72
858,817,535,2023-08-16,3,436.64
859,149,536,2023-07-07,4,459.55
860,115,227,2023-11-09,3,969.49
861,450,304,2023-01-22,4,697.34
862,63,274,2023-12-09,3,349.45
863,104,391,2023-02-09,2,747.17
864,851,524,2023-06-22,3,363.75
865,871,699,2023-06-28,3,169.43
866,668,347,2023-03-27,4,501.59
867,273,455,2023-05-13,4,763.47
868,6,484,2023-12-17,2,408.78
869,147,413,2023-01-13,4,875.72
870,184,323,2023-01-28,3,417.61
871,998,695,2023-03-25,4,382.35
872,28,406,2023-11-14,4,998.33
873,962,617,2023-12-15,4,508.35
874,550,440,2023-12-09,2,814.96
875,119,594,2023-10-07,2,814.74
876,293,539,2023-12-20,1,930.05
877,371,486,2023-09-20,2,130.65
878,244,222,2023-06-15,2,307.66
879,580,459,2023-10-20,2,779.36
880,726,557,2023-03-09,3,584.47
881,218,305,2023-08-14,1,581.63
882,177,666,2023-06-19,3,207.9
883,299,659,2023-03-27,2,317.1
884,676,632,2023-05-13,2,545.27
885,58,458,2023-06-27,1,313.32
886,269,404,2023-12-09,1,249.77
887,308,510,2023-09-09,4,133.37
888,570,462,2023-01-15,2,197.94
889,288,307,2023-08-11,2,780.42
890,977,451,2023-07-20,3,732.84
891,105,624,2023-04-17,4,93.54
892,228,692,2023-09-07,2,243.12
893,247,421,2023-03-30,3,582.43
894,700,579,2023-05-05,1,356.5
895,494,422,2023-04-23,3,832.09
896,83,458,2023-05-17,2,795.74
897,186,401,2023-09-04,3,897.0
898,252,567,2023-06-15,3,584.78
899,355,458,2023-05-30,4,384.47
900,750,549,2023-12-29,4,625.76
901,872,425,2023-12-09,1,134.68
902,696,402,2023-03-09,4,59.11
903,796,426,2023-08-09,3,66.24
904,897,436,2023-09-28,4,437.17
905,938,383,2023-11-17,2,266.67
906,210,400,2023-11-06,3,199.47
907,816,557,2023-12-15,3,634.56
908,808,446,2023-01-20,3,995.34
909,609,644,2023-10-16,2,218.87
910,447,553,2023-04-10,3,569.1
911,460,311,2023-09-09,4,163.74
912,968,206,2023-03-18,2,937.52
913,472,436,2023-05-15,3,327.17
914,720,327,2023-06-22,4,884.42
915,370,304,2023-12-29,4,318.92
916,900,437,2023-07-20,1,815.75
917,934,603,2023-08-05,4,248.91
918,492,680,2023-07-27,4,328.15
919,923,355,2023-03-15,1,232.85
920,137,457,2023-01-11,1,301.05
921,367,435,2023-10-14,2,843.12
922,912,700,2023-09-13,4,657.08
923,184,489,2023-01-12,2,435.59
924,588,240,2023-03-19,2,972.94
925,287,488,2023-06-21,3,491.62
926,472,397,2023-04-06,2,971.27
927,375,473,2023-11-02,2,236.76
928,654,582,2023-09-30,2,909.41
929,749,464,2023-06-28,2,63.13
930,537,257,2023-03-05,1,568.04
931,511,498,2023-05-12,4,451.9
932,802,298,2023-12-09,3,548.83
933,579,337,2023-09-29,1,575.77
934,250,576,2023-11-15,3,419.58
935,920,287,2023-11-28,3,998.29
936,510,619,2023-12-07,1,977.68
937,630,442,2023-04-19,2,963.66
938,73,399,2023-09-30,1,980.13
939,282,663,2023-06-17,3,803.36
940,916,637,2023-06-29,3,989.16
941,960,510,2023-02-27,2,897.74
942,360,284,2023-03-20,1,445.14
943,10,442,2023-03-02,4,795.54
944,211,481,2023-05-01,3,916.46
945,835,523,2023-07-26,1,726.98
946,152,452,2023-02-03,2,451.64
947,5,390,2023-03-11,2,112.5
948,195,639,2023-01-17,4,819.21
949,954,630,2023-01-20,3,955.11
950,283,352,2023-11-11,4,394.34
951,464,682,2023-03-10,4,194.31
952,113,502,2023-08-03,4,360.18
953,271,478,2023-06-10,4,603.49
954,163,339,2023-04-12,2,351.08
955,460,376,2023-07-25,3,630.09
956,105,208,2023-05-25,4,968.51
957,693,495,2023-02-26,3,687.2
958,556,435,2023-03-24,2,394.53
959,282,363,2023-09-26,2,938.97
960,687,249,2023-07-06,1,587.35
961,162,502,2023-01-06,1,171.95
962,983,238,2023-12-19,3,524.03
963,351,336,2023-12-16,1,670.95
964,434,510,2023-04-20,4,846.34
965,852,621,2023-05-18,3,939.65
966,140,419,2023-02-20,2,351.55
967,471,548,2023-02-20,2,197.74
968,132,496,2023-03-28,4,120.14
969,87,234,2023-03-09,1,751.44
970,688,552,2023-03-25,3,805.4
971,183,279,2023-02-11,3,438.9
972,368,436,2023-08-07,4,426.13
973,129,583,2023-02-26,1,956.53
974,246,473,2023-08-14,3,920.85
975,601,361,2023-07-15,4,271.6
976,578,375,2023-09-05,3,791.77
977,670,566,2023-06-15,2,641.57
978,899,508,2023-03-03,3,196.51
979,378,574,2023-09-20,3,388.93
980,149,664,2023-04-22,3,218.6
981,985,421,2023-09-10,1,330.4
982,852,209,2023-07-18,1,634.54
983,433,489,2023-06-27,4,406.5
984,628,644,2023-01-26,1,424.36
985,726,313,2023-09-03,3,562.66
986,469,677,2023-01-19,3,132.86
987,446,405,2023-09-22,1,751.86
988,481,605,2023-11-13,1,431.62
989,884,386,2023-01-20,3,506.38
990,294,541,2023-04-16,3,975.58
991,765,397,2023-08-25,2,377.15
992,143,466,2023-11-02,4,665.81
993,250,462,2023-09-03,1,422.88
994,878,448,2023-03-22,4,899.57
995,948,315,2023-05-30,3,854.42
996,975,321,2023-01-10,4,279.54
997,302,341,2023-11-17,1,707.16
998,25,265,2023-08-12,1,111.91
999,789,476,2023-09-21,4,965.03
1000,984,513,2023-05-29,1,381.54
1001,889,439,2023-10-05,2,840.25
1002,890,502,2023-10-01,3,352.51
1003,901,592,2023-07-13,3,651.13
1004,70,210,2023-06-21,1,984.41
1005,625,657,2023-09-22,3,882.91
1006,875,569,2023-11-06,2,202.35
1007,112,433,2023-01-26,1,570.11
1008,364,395,2023-12-16,2,381.11
1009,303,595,2023-12-22,2,462.62
1010,471,212,2023-01-26,3,368.42
1011,964,594,2023-02-03,3,369.16
1012,91,609,2023-09-21,4,565.43
1013,530,377,2023-05-18,2,232.37
1014,661,377,2023-10-31,3,560.53
1015,988,417,2023-07-02,2,315.02
1016,739,211,2023-12-29,4,324.53
1017,726,646,2023-08-30,2,751.81
1018,872,318,2023-02-23,1,78.11
1019,663,364,2023-06-17,4,411.9
1020,192,239,2023-04-29,4,437.16
1021,963,253,2023-05-23,2,510.85
1022,552,418,2023-03-22,2,685.56
1023,242,406,2023-09-02,3,401.2
1024,138,687,2023-12-18,1,252.48
1025,345,512,2023-12-24,4,890.63
1026,180,560,2023-03-03,4,981.99
1027,712,585,2023-02-15,4,69.01
1028,503,256,2023-03-28,3,569.14
1029,203,318,2023-04-09,1,374.62
1030,573,588,2023-10-22,4,313.14
1031,192,453,2023-02-22,4,368.92
1032,5,486,2023-07-11,3,656.93
1033,890,468,2023-03-21,2,231.18
1034,237,491,2023-01-16,4,917.22
1035,693,533,2023-12-26,1,492.81
1036,311,380,2023-11-22,1,359.3
1037,549,615,2023-07-13,1,777.25
1038,56,558,2023-05-21,1,65.53
1039,443,435,2023-04-18,3,460.26
1040,237,543,2023-10-30,4,387.54
1041,870,396,2023-09-22,3,371.3
1042,861,508,2023-10-17,1,370.22
1043,197,280,2023-07-28,1,79.71
1044,585,335,2023-06-14,1,194.51
1045,571,222,2023-12-08,3,184.79
1046,752,677,2023-11-16,1,989.18
1047,514,531,2023-06-01,4,71.06
1048,449,640,2023-10-17,1,208.72
1049,360,425,2023-09-25,4,975.47
1050,700,258,2023-05-31,4,646.84
1051,819,293,2023-07-26,1,478.13
1052,30,392,2023-09-12,3,124.82
1053,779,303,2023-12-19,2,686.18
1054,988,596,2023-05-21,2,180.91
1055,108,207,2023-12-09,4,687.63
1056,844,328,2023-12-24,3,980.22
1057,935,255,2023-04-06,2,555.37
1058,602,431,2023-08-15,1,253.38
1059,717,562,2023-07-12,1,644.02
1060,891,262,2023-10-30,4,537.28
1061,968,440,2023-11-10,3,556.48
1062,959,290,2023-04-28,3,504.2
1063,960,432,2023-01-05,2,690.05
1064,445,657,2023-12-18,2,593.35
1065,893,433,2023-08-31,1,987.65
1066,438,554,2023-01-21,4,834.57
1067,732,693,2023-06-01,3,301.46
1068,890,533,2023-05-08,2,739.47
1069,606,639,2023-05-04,2,253.59
1070,457,575,2023-05-26,4,793.23
1071,615,492,2023-10-04,4,190.18
1072,735,545,2023-11-06,1,499.88
1073,698,352,2023-06-01,4,801.08
1074,981,628,2023-12-26,1,316.11
1075,696,345,2023-04-21,1,845.26
1076,495,330,2023-04-26,4,661.94
1077,674,341,2023-07-07,4,427.65
1078,247,615,2023-02-26,4,452.25
1079,543,293,2023-09-08,4,929.69
1080,564,314,2023-05-30,4,256.9
1081,857,484,2023-06-11,1,708.69
1082,588,644,2023-04-30,2,721.93
1083,897,611,2023-03-11,3,926.33
1084,439,343,2023-12-17,3,727.51
1085,278,423,2023-04-09,1,605.24
1086,552,432,2023-06-16,1,907.4
1087,613,663,2023-10-25,2,837.68
1088,111,233,2023-05-31,4,730.94
1089,385,476,2023-11-22,1,80.95
1090,833,370,2023-01-02,3,404.84
1091,761,340,2023-06-01,4,650.3
1092,191,557,2023-12-31,1,546.14
1093,490,401,2023-03-06,4,353.35
1094,694,223,2023-11-22,3,187.2
1095,426,656,2023-03-10,4,575.35
1096,405,424,2023-05-01,1,321.62
1097,335,568,2023-04-19,1,271.35
1098,209,470,2023-11-12,3,429.01
1099,22,547,2023-09-04,2,796.22
1100,678,353,2023-04-03,2,513.46
1101,611,533,2023-09-25,4,255.67
1102,208,285,2023-04-13,1,161.06
1103,8,309,2023-04-22,1,524.04
1104,702,231,2023-11-17,3,804.65
1105,687,429,2023-10-31,3,670.18
1106,785,440,2023-12-10,1,270.54
1107,529,578,2023-03-03,3,464.87
1108,602,563,2023-10-27,2,862.47
1109,653,510,2023-05-16,2,218.77
1110,657,589,2023-02-24,4,555.48
1111,166,341,2023-04-18,3,388.42
1112,849,356,2023-10-30,4,167.97
1113,496,499,2023-09-15,3,97.41
1114,590,545,2023-09-10,3,578.08
1115,429,571,2023-08-10,2,69.71
1116,774,299,2023-06-16,1,148.27
1117,163,247,2023-06-09,3,380.19
1118,366,687,2023-06-15,3,91.34
1119,526,527,2023-07-24,3,430.42
1120,239,622,2023-09-24,1,173.85
1121,72,680,2023-05-18,4,382.38
1122,445,267,2023-12-12,4,801.6
1123,655,262,2023-09-05,3,645.05
1124,822,309,2023-02-24,3,473.13
1125,509,367,2023-07-28,4,137.24
1126,795,237,2023-01-17,4,638.19
1127,269,319,2023-03-09,2,205.52
1128,753,698,2023-05-13,3,122.76
1129,415,286,2023-07-07,4,680.8
1130,245,582,2023-11-04,2,916.46
1131,675,592,2023-05-18,1,487.56
1132,60,665,2023-06-23,3,88.95
1133,6,252,2023-04-07,4,886.28
1134,709,291,2023-06-20,3,113.63
1135,982,489,2023-06-03,2,874.14
1136,570,694,2023-07-02,4,422.23
1137,817,537,2023-08-30,1,397.12
1138,407,498,2023-10-31,1,565.66
1139,217,404,2023-10-12,2,959.23
1140,930,568,2023-01-27,1,903.8
1141,26,438,2023-12-26,1,496.81
1142,815,582,2023-03-01,1,711.03
1143,5,355,2023-07-21,1,601.41
1144,986,440,2023-09-07,1,708.79
1145,532,336,2023-12-28,1,837.86
1146,390,607,2023-03-10,1,82.77
1147,710,562,2023-01-21,4,359.47
1148,571,581,2023-06-01,1,961.36
1149,448,569,2023-04-12,4,951.87
1150,754,264,2023-04-05,3,60.66
1151,146,323,2023-12-27,2,241.37
1152,388,454,2023-08-17,1,994.08
1153,785,677,2023-05-05,2,518.18
1154,249,314,2023-09-15,1,594.22
1155,526,220,2023-11-18,4,208.1
1156,462,216,2023-08-24,1,899.62
1157,13,345,2023-06-11,3,269.7
1158,903,408,2023-02-11,2,230.17
1159,384,219,2023-10-03,2,266.72
1160,556,576,2023-12-19,3,923.64
1161,887,592,2023-03-09,4,717.7
1162,399,366,2023-06-22,4,780.17
1163,19,238,2023-11-27,3,408.18
1164,575,381,2023-05-05,2,913.72
1165,491,549,2023-06-19,1,799.94
1166,751,305,2023-02-16,4,763.07
1167,419,300,2023-09-18,1,972.39
1168,337,290,2023-08-05,2,397.89
1169,419,615,2023-11-01,1,630.42
1170,915,500,2023-05-04,3,914.43
1171,916,644,2023-10-20,4,801.34
1172,612,532,2023-06-11,4,585.21
1173,675,601,2023-07-20,3,122.4
1174,928,279,2023-10-02,3,670.09
1175,122,273,2023-07-25,4,550.23
1176,432,623,2023-02-09,4,224.97
1177,44,626,2023-09-30,4,888.14
1178,872,376,2023-07-07,2,376.09
1179,920,596,2023-12-21,2,418.11
1180,317,296,2023-04-03,2,688.78
1181,381,545,2023-02-11,1,514.36
1182,145,303,2023-04-17,2,134.82
1183,327,602,2023-11-24,4,418.07
1184,363,663,2023-03-06,2,139.74
1185,50,424,2023-12-31,4,231.21
1186,65,206,2023-11-05,3,56.82
1187,355,322,2023-05-15,1,222.25
1188,800,436,2023-01-24,1,363.92
1189,164,627,2023-01-28,3,561.31
1190,141,316,2023-03-03,4,923.31
1191,966,363,2023-09-30,1,563.31
1192,826,426,2023-08-17,2,720.32
1193,128,430,2023-01-20,4,389.79
1194,398,382,2023-01-03,1,764.05
1195,933,449,2023-08-06,3,639.45
1196,880,518,2023-11-03,4,486.8
1197,463,653,2023-05-16,1,234.08
1198,751,410,2023-01-03,3,338.36
1199,836,344,2023-07-12,4,639.9
1200,808,592,2023-03-14,2,454.75
1201,187,545,2023-12-27,4,894.92
1202,720,296,2023-04-28,2,273.1
1203,732,582,2023-06-03,4,119.42
1204,912,546,2023-07-28,3,609.88
1205,190,444,2023-02-03,2,891.75
1206,388,286,2023-05-17,2,396.5
1207,429,615,2023-11-14,4,665.33
1208,858,691,2023-04-30,1,269.84
1209,284,594,2023-04-25,2,580.55
1210,864,384,2023-01-13,4,797.45
1211,237,321,2023-03-10,3,873.68
1212,194,532,2023-11-29,4,149.86
1213,287,292,2023-09-14,4,388.56
1214,771,270,2023-03-30,2,657.66
1215,758,604,2023-02-16,1,82.99
1216,136,333,2023-09-17,3,706.08
1217,792,479,2023-08-16,2,551.63
1218,783,337,2023-06-29,2,324.14
1219,171,514,2023-01-10,2,823.92
1220,159,387,2023-10-11,3,325.55
1221,201,421,2023-05-06,1,991.84
1222,487,664,2023-05-14,3,825.55
1223,557,638,2023-06-04,3,722.58
1224,962,246,2023-09-05,1,108.28
1225,776,478,2023-05-20,3,909.09
1226,583,392,2023-11-14,4,800.55
1227,504,208,2023-06-25,3,267.57
1228,876,579,2023-11-19,2,422.64
1229,371,476,2023-06-23,3,305.2
1230,103,379,2023-03-15,2,985.2
1231,125,534,2023-12-17,3,861.49
1232,313,239,2023-05-23,2,933.71
1233,976,493,2023-10-19,2,799.34
1234,995,378,2023-04-22,2,483.53
1235,798,362,2023-07-25,1,245.16
1236,458,531,2023-05-11,3,247.68
1237,230,574,2023-04-20,3,194.1
1238,658,304,2023-03-08,4,569.32
1239,882,361,2023-03-27,4,923.97
1240,197,487,2023-10-02,4,992.21
1241,885,323,2023-08-15,3,322.93
1242,733,254,2023-11-21,1,712.45
1243,423,628,2023-01-10,2,617.24
1244,572,234,2023-12-21,3,514.49
1245,610,442,2023-10-15,1,682.48
1246,171,655,2023-04-22,1,402.79
1247,382,578,2023-01-24,3,947.26
1248,173,313,2023-10-18,2,720.18
1249,663,518,2023-12-05,1,766.49
1250,453,223,2023-11-22,3,280.3
1251,350,246,2023-06-17,2,210.15
1252,902,512,2023-04-19,4,424.62
1253,952,335,2023-07-09,1,778.34
1254,634,318,2023-12-21,1,941.86
1255,494,673,2023-07-15,3,455.96
1256,620,389,2023-02-02,3,785.45
1257,4,331,2023-07-24,2,496.89
1258,93,622,2023-11-08,4,330.47
1259,919,412,2023-07-01,4,752.3
1260,6,618,2023-05-27,3,808.29
1261,288,313,2023-09-25,3,242.7
1262,618,244,2023-01-11,2,339.91
1263,146,328,2023-03-11,3,520.04
1264,783,564,2023-09-13,2,227.2
1265,424,358,2023-08-07,2,932.39
1266,890,473,2023-10-24,4,611.77
1267,608,515,2023-12-28,2,165.14
1268,457,594,2023-09-16,4,224.83
1269,741,555,2023-01-03,4,956.64
1270,202,540,2023-03-25,4,751.26
1271,212,602,2023-06-05,3,747.68
1272,6,245,2023-05-31,4,118.87
1273,624,308,2023-06-25,2,900.53
1274,376,419,2023-07-14,3,471.55
1275,891,643,2023-04-17,2,676.73
1276,447,518,2023-05-14,3,961.7
1277,835,515,2023-10-03,2,145.01
1278,106,377,2023-12-18,1,508.16
1279,651,428,2023-06-04,1,97.13
1280,811,391,2023-10-04,1,524.57
1281,401,671,2023-08-24,2,289.65
1282,96,360,2023-08-28,3,915.51
1283,388,594,2023-01-13,4,428.57
1284,959,467,2023-12-08,4,652.18
1285,452,558,2023-02-04,2,867.27
1286,849,526,2023-02-16,2,984.51
1287,809,579,2023-08-02,2,528.63
1288,979,689,2023-05-26,2,482.97
1289,901,390,2023-06-08,4,121.95
1290,416,375,2023-05-05,3,62.1
1291,726,490,2023-04-20,4,628.36
1292,504,684,2023-02-06,2,112.19
1293,454,557,2023-10-04,1,411.36
1294,291,345,2023-01-14,4,53.43
1295,534,432,2023-12-13,1,634.47
1296,193,560,2023-08-20,1,454.14
1297,980,638,2023-11-12,2,170.67
1298,150,404,2023-05-04,4,331.55
1299,880,413,2023-10-06,3,591.18
1300,759,240,2023-04-21,4,673.88
1301,779,475,2023-05-04,3,489.22
1302,973,523,2023-01-30,3,813.76
1303,763,282,2023-04-25,2,156.82
1304,515,381,2023-03-31,3,130.32
1305,393,699,2023-07-31,4,92.03
1306,316,520,2023-02-07,4,559.04
1307,76,283,2023-03-24,1,720.92
1308,599,503,2023-01-27,3,174.0
1309,270,462,2023-08-05,2,657.0
1310,225,472,2023-12-26,2,503.1
1311,530,400,2023-08-03,4,987.98
1312,113,440,2023-08-09,3,731.6
1313,251,602,2023-01-15,2,674.6
1314,233,380,2023-09-16,3,591.93
1315,841,632,2023-09-23,3,997.5
1316,791,371,2023-04-30,1,981.44
1317,714,495,2023-05-08,2,561.21
1318,83,377,2023-07-30,1,482.42
1319,125,569,2023-01-11,2,489.01
1320,175,596,2023-06-25,3,456.93
1321,69,437,2023-05-13,2,554.83
1322,47,338,2023-11-21,4,309.91
1323,884,527,2023-11-16,3,930.45
1324,256,566,2023-01-14,2,515.72
1325,727,511,2023-02-19,1,849.91
1326,30,329,2023-03-13,1,501.54
1327,281,249,2023-03-10,3,732.38
1328,924,364,2023-01-16,1,370.04
1329,994,477,2023-11-30,3,643.57
1330,237,493,2023-12-23,3,523.45
1331,248,316,2023-02-25,3,398.76
1332,368,224,2023-04-15,2,887.48
1333,495,511,2023-05-12,3,157.08
1334,25,225,2023-02-17,1,512.58
1335,586,591,2023-09-05,4,234.65
1336,718,327,2023-09-30,2,868.0
1337,490,434,2023-04-21,1,290.8
1338,494,409,2023-11-22,3,651.76
1339,314,293,2023-12-02,3,207.29
1340,606,294,2023-12-15,4,434.67
1341,375,527,2023-02-07,1,904.39
1342,639,425,2023-12-23,2,207.76
1343,937,655,2023-08-28,1,680.04
1344,25,578,2023-11-14,3,244.28
1345,334,480,2023-05-01,2,444.96
1346,355,211,2023-02-17,3,563.59
1347,116,529,2023-01-10,3,598.44
1348,48,212,2023-08-21,1,622.39
1349,738,235,2023-02-05,4,658.12
1350,778,647,2023-01-04,3,308.18
1351,99,652,2023-02-13,1,431.3
1352,459,428,2023-02-25,2,85.45
1353,523,420,2023-02-11,4,780.32
1354,597,641,2023-09-12,3,845.24
1355,405,341,2023-08-16,3,239.27
1356,214,223,2023-04-24,2,241.37
1357,685,283,2023-08-25,1,89.93
1358,903,690,2023-06-23,3,971.86
1359,503,429,2023-09-12,2,816.83
1360,721,623,2023-10-04,3,392.67
1361,448,544,2023-12-01,1,507.81
1362,894,280,2023-03-10,4,327.37
1363,576,553,2023-11-22,1,617.38
1364,258,596,2023-08-18,1,731.44
1365,844,490,2023-03-08,1,475.0
1366,121,655,2023-10-31,2,879.91
1367,810,531,2023-02-05,3,541.17
1368,978,359,2023-06-08,4,187.04
1369,54,677,2023-05-29,2,641.18
1370,331,328,2023-01-27,1,489.12
1371,784,390,2023-03-13,4,938.89
1372,241,597,2023-09-05,1,422.3
1373,755,231,2023-04-11,1,432.72
1374,530,586,2023-07-09,1,668.23
1375,483,559,2023-04-06,4,550.64
1376,187,215,2023-10-09,3,405.73
1377,858,513,2023-11-18,1,990.29
1378,656,275,2023-10-05,3,337.08
1379,262,234,2023-01-17,4,313.65
1380,953,559,2023-09-20,4,871.21
1381,364,396,2023-04-17,1,53.2
1382,491,531,2023-03-09,3,241.19
1383,431,229,2023-05-08,3,610.92
1384,239,394,2023-10-20,1,204.33
1385,304,216,2023-10-21,2,986.51
1386,298,623,2023-04-06,2,490.99
1387,76,277,2023-01-01,4,617.5
1388,700,493,2023-10-25,4,202.35
1389,333,281,2023-06-29,2,324.91
1390,900,605,2023-06-30,2,633.89
1391,999,628,2023-08-23,2,572.08
1392,758,324,2023-11-15,1,795.15
1393,642,219,2023-12-03,1,305.77
1394,474,655,2023-01-08,1,670.87
1395,827,302,2023-01-27,1,326.43
1396,923,592,2023-11-04,1,607.41
1397,283,277,2023-05-26,1,624.78
1398,591,429,2023-04-01,4,165.75
1399,72,650,2023-12-08,3,571.2
1400,263,497,2023-09-29,4,61.34
1401,703,403,2023-11-18,3,526.15
1402,879,672,2023-01-05,4,712.65
1403,887,654,2023-03-23,4,119.19
1404,942,261,2023-08-07,1,941.78
1405,575,226,2023-04-28,1,485.82
1406,1000,271,2023-03-22,3,941.5
1407,892,303,2023-03-11,3,152.03
1408,12,667,2023-04-25,1,952.41
1409,141,526,2023-09-20,4,153.74
1410,766,563,2023-11-02,3,488.42
1411,555,357,2023-05-22,2,941.09
1412,17,563,2023-07-26,2,271.07
1413,63,559,2023-04-21,2,83.05
1414,253,394,2023-10-30,3,803.46
1415,465,475,2023-04-22,1,616.09
1416,376,524,2023-02-12,1,538.23
1417,804,386,2023-12-13,1,82.63
1418,981,526,2023-10-12,3,670.57
1419,520,313,2023-05-08,3,213.04
1420,837,513,2023-07-04,2,934.64
1421,90,365,2023-08-17,3,701.44
1422,720,261,2023-08-09,2,721.68
1423,804,292,2023-12-18,2,270.95
1424,796,486,2023-04-27,1,886.72
1425,630,655,2023-03-11,3,560.85
1426,861,657,2023-03-11,1,864.23
1427,175,353,2023-04-20,1,307.4
1428,76,425,2023-05-12,3,767.69
1429,613,327,2023-02-25,3,595.84
1430,926,393,2023-03-30,4,96.0
1431,663,315,2023-05-17,2,435.08
1432,400,462,2023-05-11,4,224.71
1433,782,218,2023-08-06,2,391.21
1434,970,210,2023-06-25,2,414.18
1435,71,292,2023-06-20,2,501.18
1436,180,339,2023-04-10,1,620.28
1437,124,681,2023-05-09,1,592.43
1438,381,649,2023-02-26,3,87.04
1439,293,533,2023-06-30,2,763.15
1440,797,557,2023-09-03,2,951.72
1441,195,540,2023-05-24,2,381.25
1442,911,649,2023-02-20,1,220.76
1443,228,252,2023-08-06,3,563.0
1444,431,395,2023-04-14,1,719.67
1445,942,666,2023-02-24,4,694.96
1446,436,689,2023-09-14,4,631.5
1447,787,406,2023-12-12,4,188.92
1448,461,487,2023-06-05,3,844.98
1449,618,675,2023-02-22,4,454.34
1450,21,601,2023-11-25,3,260.4
1451,64,639,2023-07-06,1,131.95
1452,165,566,2023-12-30,1,445.88
1453,27,293,2023-05-30,3,637.07
1454,311,620,2023-09-21,1,682.11
1455,285,685,2023-09-07,1,964.6
1456,660,610,2023-10-25,3,195.49
1457,281,509,2023-07-30,4,986.48
1458,838,345,2023-01-25,3,671.94
1459,831,286,2023-10-21,2,481.52
1460,164,353,2023-12-07,1,893.78
1461,898,202,2023-06-01,3,709.76
1462,918,542,2023-01-24,1,381.28
1463,224,589,2023-09-09,4,889.88
1464,784,460,2023-03-01,1,683.28
1465,146,364,2023-03-07,3,713.9
1466,965,206,2023-02-22,4,901.57
1467,950,700,2023-04-16,4,476.0
1468,868,349,2023-04-06,4,674.06
1469,30,405,2023-06-25,2,757.45
1470,45,318,2023-02-08,3,481.24
1471,787,685,2023-06-17,3,129.28
1472,471,289,2023-02-11,4,782.87
1473,34,354,2023-04-14,1,95.43
1474,653,639,2023-11-29,4,732.02
1475,427,367,2023-07-23,2,915.33
1476,830,668,2023-01-08,4,379.62
1477,886,361,2023-10-09,3,146.96
1478,221,470,2023-02-12,4,271.22
1479,868,256,2023-04-20,1,584.17
1480,534,428,2023-07-29,3,945.53
1481,692,537,2023-08-25,1,536.67
1482,948,349,2023-12-22,4,157.1
1483,367,246,2023-11-15,3,646.39
1484,932,344,2023-02-18,2,746.2
1485,841,438,2023-04-25,3,423.62
1486,743,472,2023-06-04,1,735.44
1487,915,320,2023-05-17,3,358.58
1488,550,540,2023-06-16,2,799.64
1489,582,613,2023-11-17,2,374.02
1490,116,420,2023-07-18,2,293.3
1491,239,208,2023-03-12,2,885.22
1492,335,544,2023-01-07,1,571.05
1493,441,587,2023-07-19,3,320.9
1494,148,673,2023-12-02,4,938.33
1495,9,475,2023-03-08,2,706.31
1496,288,553,2023-05-18,4,259.67
1497,388,266,2023-08-30,4,633.91
1498,50,279,2023-08-01,3,876.84
1499,850,286,2023-06-30,4,711.35
1500,517,324,2023-09-11,4,282.52
1501,916,402,2023-04-11,1,666.41
1502,855,666,2023-12-17,4,638.2
1503,638,350,2023-03-28,3,829.8
1504,587,246,2023-07-04,4,219.23
1505,677,313,2023-04-01,3,714.65
1506,278,291,2023-09-05,2,76.0
1507,954,341,2023-08-02,4,711.37
1508,836,489,2023-12-25,4,962.42
1509,989,589,2023-09-06,4,215.67
1510,300,418,2023-05-06,2,345.73
1511,802,277,2023-01-04,1,603.73
1512,589,611,2023-03-29,4,745.78
1513,810,577,2023-05-31,3,377.15
1514,649,584,2023-06-25,1,681.05
1515,618,534,2023-07-30,1,904.31
1516,607,352,2023-09-16,1,740.23
1517,135,523,2023-04-01,4,725.47
1518,580,439,2023-09-16,2,412.87
1519,147,315,2023-07-10,2,915.86
1520,490,519,2023-03-22,4,313.46
1521,478,569,2023-05-18,3,245.02
1522,159,294,2023-12-16,3,396.01
1523,384,683,2023-05-06,3,667.65
1524,163,248,2023-12-22,4,868.59
1525,441,391,2023-11-05,2,175.47
1526,853,662,2023-12-09,4,823.11
1527,189,212,2023-08-18,2,822.18
1528,415,356,2023-12-11,1,607.57
1529,339,372,2023-11-06,4,772.62
1530,607,677,2023-01-20,2,222.79
1531,181,627,2023-02-18,1,211.11
1532,288,601,2023-05-15,1,869.66
1533,834,496,2023-01-29,4,523.24
1534,187,377,2023-02-17,2,283.64
1535,884,541,2023-09-26,1,704.29
1536,138,257,2023-01-03,4,897.28
1537,130,543,2023-09-15,1,650.71
1538,194,540,2023-01-16,3,379.98
1539,316,648,2023-04-04,4,509.08
1540,984,403,2023-12-24,1,764.66
1541,785,385,2023-05-14,4,114.13
